source	target	relation
PUBCHEM.COMPOUND:784	NCBIGENE:1636	-1
PUBCHEM.COMPOUND:784	NCBIGENE:1719	-1
PUBCHEM.COMPOUND:784	NCBIGENE:2056	-1
PUBCHEM.COMPOUND:784	NCBIGENE:22824	-1
PUBCHEM.COMPOUND:784	NCBIGENE:23411	-1
PUBCHEM.COMPOUND:784	NCBIGENE:2475	-1
PUBCHEM.COMPOUND:784	NCBIGENE:2495	-1
PUBCHEM.COMPOUND:784	NCBIGENE:2512	-1
PUBCHEM.COMPOUND:784	NCBIGENE:257202	-1
PUBCHEM.COMPOUND:784	NCBIGENE:2876	-1
PUBCHEM.COMPOUND:784	NCBIGENE:2877	-1
PUBCHEM.COMPOUND:784	NCBIGENE:2878	-1
PUBCHEM.COMPOUND:784	NCBIGENE:2879	-1
PUBCHEM.COMPOUND:784	NCBIGENE:2882	-1
PUBCHEM.COMPOUND:784	NCBIGENE:3320	-1
PUBCHEM.COMPOUND:784	NCBIGENE:3416	-1
PUBCHEM.COMPOUND:784	NCBIGENE:3479	-1
PUBCHEM.COMPOUND:784	NCBIGENE:3845	-1
PUBCHEM.COMPOUND:784	NCBIGENE:4223	-1
PUBCHEM.COMPOUND:784	NCBIGENE:4736	-1
PUBCHEM.COMPOUND:784	NCBIGENE:4843	-1
PUBCHEM.COMPOUND:784	NCBIGENE:4846	-1
PUBCHEM.COMPOUND:784	NCBIGENE:493869	-1
PUBCHEM.COMPOUND:784	NCBIGENE:4968	-1
PUBCHEM.COMPOUND:784	NCBIGENE:5328	-1
PUBCHEM.COMPOUND:784	NCBIGENE:5444	-1
PUBCHEM.COMPOUND:784	NCBIGENE:55783	-1
PUBCHEM.COMPOUND:784	NCBIGENE:5725	-1
PUBCHEM.COMPOUND:784	NCBIGENE:5728	-1
PUBCHEM.COMPOUND:784	NCBIGENE:5770	-1
PUBCHEM.COMPOUND:784	NCBIGENE:5898	-1
PUBCHEM.COMPOUND:784	NCBIGENE:595	-1
PUBCHEM.COMPOUND:784	NCBIGENE:6548	-1
PUBCHEM.COMPOUND:784	NCBIGENE:6647	-1
PUBCHEM.COMPOUND:784	NCBIGENE:6649	-1
PUBCHEM.COMPOUND:784	NCBIGENE:6720	-1
PUBCHEM.COMPOUND:784	NCBIGENE:727897	-1
PUBCHEM.COMPOUND:784	NCBIGENE:7450	-1
PUBCHEM.COMPOUND:784	NCBIGENE:801	-1
PUBCHEM.COMPOUND:784	NCBIGENE:80222	-1
PUBCHEM.COMPOUND:784	NCBIGENE:805	-1
PUBCHEM.COMPOUND:784	NCBIGENE:808	-1
PUBCHEM.COMPOUND:784	NCBIGENE:8431	-1
PUBCHEM.COMPOUND:784	NCBIGENE:8434	-1
PUBCHEM.COMPOUND:784	NCBIGENE:847	-1
PUBCHEM.COMPOUND:784	NCBIGENE:857	-1
PUBCHEM.COMPOUND:784	NCBIGENE:8678	-1
PUBCHEM.COMPOUND:784	NCBIGENE:9365	-1
PUBCHEM.COMPOUND:7840	NCBIGENE:5743	1
PUBCHEM.COMPOUND:7840	NCBIGENE:58157	-1
PUBCHEM.COMPOUND:7847	NCBIGENE:107984056	1
PUBCHEM.COMPOUND:7847	NCBIGENE:286	1
PUBCHEM.COMPOUND:7847	NCBIGENE:3162	1
PUBCHEM.COMPOUND:7847	NCBIGENE:4318	1
PUBCHEM.COMPOUND:7847	NCBIGENE:4323	1
PUBCHEM.COMPOUND:7847	NCBIGENE:5395	1
PUBCHEM.COMPOUND:7847	NCBIGENE:5743	1
PUBCHEM.COMPOUND:7847	NCBIGENE:8989	1
PUBCHEM.COMPOUND:7847	NCBIGENE:2597	-1
PUBCHEM.COMPOUND:7847	NCBIGENE:2936	-1
PUBCHEM.COMPOUND:7847	NCBIGENE:3576	-1
PUBCHEM.COMPOUND:7847	NCBIGENE:4790	-1
PUBCHEM.COMPOUND:7847	NCBIGENE:5444	-1
PUBCHEM.COMPOUND:7847	NCBIGENE:7157	-1
PUBCHEM.COMPOUND:7847	NCBIGENE:7486	-1
PUBCHEM.COMPOUND:7847	NCBIGENE:9407	-1
PUBCHEM.COMPOUND:785	NCBIGENE:4519	-1
PUBCHEM.COMPOUND:785	NCBIGENE:7299	-1
PUBCHEM.COMPOUND:7853	NCBIGENE:5319	1
PUBCHEM.COMPOUND:7854	NCBIGENE:1027	-1
PUBCHEM.COMPOUND:7860	NCBIGENE:2805	-1
PUBCHEM.COMPOUND:7860	NCBIGENE:2806	-1
PUBCHEM.COMPOUND:78607	NCBIGENE:1066	-1
PUBCHEM.COMPOUND:7866	NCBIGENE:1080	-1
PUBCHEM.COMPOUND:787	NCBIGENE:10157	-1
PUBCHEM.COMPOUND:787	NCBIGENE:4846	-1
PUBCHEM.COMPOUND:787	NCBIGENE:6010	-1
PUBCHEM.COMPOUND:7870	NCBIGENE:3320	-1
PUBCHEM.COMPOUND:7870	NCBIGENE:4846	-1
PUBCHEM.COMPOUND:7870	NCBIGENE:5228	-1
PUBCHEM.COMPOUND:7870	NCBIGENE:5319	-1
PUBCHEM.COMPOUND:7870	NCBIGENE:5770	-1
PUBCHEM.COMPOUND:7870	NCBIGENE:6403	-1
PUBCHEM.COMPOUND:7870	NCBIGENE:8644	-1
PUBCHEM.COMPOUND:7871	NCBIGENE:2114	1
PUBCHEM.COMPOUND:790	NCBIGENE:4860	-1
PUBCHEM.COMPOUND:7902	NCBIGENE:9038	1
PUBCHEM.COMPOUND:791	NCBIGENE:6688	-1
PUBCHEM.COMPOUND:7929	NCBIGENE:3552	1
PUBCHEM.COMPOUND:795	NCBIGENE:760	1
PUBCHEM.COMPOUND:795	NCBIGENE:3553	-1
PUBCHEM.COMPOUND:795	NCBIGENE:4048	-1
PUBCHEM.COMPOUND:795	NCBIGENE:4843	-1
PUBCHEM.COMPOUND:795	NCBIGENE:5741	-1
PUBCHEM.COMPOUND:795	NCBIGENE:9407	-1
PUBCHEM.COMPOUND:7950	NCBIGENE:1401	-1
PUBCHEM.COMPOUND:7964	NCBIGENE:6347	1
PUBCHEM.COMPOUND:7966	NCBIGENE:2247	-1
PUBCHEM.COMPOUND:7978	NCBIGENE:11255	1
PUBCHEM.COMPOUND:7979	NCBIGENE:7157	1
PUBCHEM.COMPOUND:7979	NCBIGENE:2965	-1
PUBCHEM.COMPOUND:7979	NCBIGENE:4313	-1
PUBCHEM.COMPOUND:798	NCBIGENE:2641	1
PUBCHEM.COMPOUND:798	NCBIGENE:2625	-1
PUBCHEM.COMPOUND:801	NCBIGENE:5300	1
PUBCHEM.COMPOUND:801	NCBIGENE:6051	1
PUBCHEM.COMPOUND:801	NCBIGENE:8460	1
PUBCHEM.COMPOUND:801	NCBIGENE:151887	-1
PUBCHEM.COMPOUND:801	NCBIGENE:5300	-1
PUBCHEM.COMPOUND:8029	NCBIGENE:1583	1
PUBCHEM.COMPOUND:8033	NCBIGENE:761	1
PUBCHEM.COMPOUND:8033	NCBIGENE:7077	-1
PUBCHEM.COMPOUND:80567	NCBIGENE:10379	1
PUBCHEM.COMPOUND:806	NCBIGENE:5578	1
PUBCHEM.COMPOUND:806	NCBIGENE:5582	1
PUBCHEM.COMPOUND:8078	NCBIGENE:4953	1
PUBCHEM.COMPOUND:8078	NCBIGENE:2147	-1
PUBCHEM.COMPOUND:8083	NCBIGENE:6688	1
PUBCHEM.COMPOUND:8083	NCBIGENE:10988	-1
PUBCHEM.COMPOUND:8083	NCBIGENE:2321	-1
PUBCHEM.COMPOUND:8083	NCBIGENE:3791	-1
PUBCHEM.COMPOUND:8083	NCBIGENE:4351	-1
PUBCHEM.COMPOUND:8083	NCBIGENE:4487	-1
PUBCHEM.COMPOUND:8083	NCBIGENE:5077	-1
PUBCHEM.COMPOUND:8083	NCBIGENE:5825	-1
PUBCHEM.COMPOUND:8083	NCBIGENE:993	-1
PUBCHEM.COMPOUND:8083	NCBIGENE:994	-1
PUBCHEM.COMPOUND:81176	NCBIGENE:5617	1
PUBCHEM.COMPOUND:812	NCBIGENE:5030	1
PUBCHEM.COMPOUND:8129	NCBIGENE:24145	-1
PUBCHEM.COMPOUND:813	NCBIGENE:1392	1
PUBCHEM.COMPOUND:813	NCBIGENE:2152	1
PUBCHEM.COMPOUND:813	NCBIGENE:5290	1
PUBCHEM.COMPOUND:813	NCBIGENE:5581	1
PUBCHEM.COMPOUND:813	NCBIGENE:5741	1
PUBCHEM.COMPOUND:813	NCBIGENE:5972	1
PUBCHEM.COMPOUND:813	NCBIGENE:6240	1
PUBCHEM.COMPOUND:813	NCBIGENE:635	1
PUBCHEM.COMPOUND:813	NCBIGENE:6750	1
PUBCHEM.COMPOUND:813	NCBIGENE:835	1
PUBCHEM.COMPOUND:813	NCBIGENE:9315	1
PUBCHEM.COMPOUND:813	NCBIGENE:9407	1
PUBCHEM.COMPOUND:813	NCBIGENE:128240	1
PUBCHEM.COMPOUND:813	NCBIGENE:38	1
PUBCHEM.COMPOUND:813	NCBIGENE:2558	-1
PUBCHEM.COMPOUND:813	NCBIGENE:2559	-1
PUBCHEM.COMPOUND:813	NCBIGENE:3757	-1
PUBCHEM.COMPOUND:813	NCBIGENE:5972	-1
PUBCHEM.COMPOUND:81462	NCBIGENE:6476	-1
PUBCHEM.COMPOUND:8149	NCBIGENE:8989	1
PUBCHEM.COMPOUND:8149	NCBIGENE:9407	1
PUBCHEM.COMPOUND:8152	NCBIGENE:5781	-1
PUBCHEM.COMPOUND:8158	NCBIGENE:1437	1
PUBCHEM.COMPOUND:8158	NCBIGENE:5228	1
PUBCHEM.COMPOUND:8158	NCBIGENE:836	1
PUBCHEM.COMPOUND:8189	NCBIGENE:2534	-1
PUBCHEM.COMPOUND:8193	NCBIGENE:2166	-1
PUBCHEM.COMPOUND:8200	NCBIGENE:43	-1
PUBCHEM.COMPOUND:82143	NCBIGENE:4843	-1
PUBCHEM.COMPOUND:82145	NCBIGENE:335	-1
PUBCHEM.COMPOUND:82145	NCBIGENE:3952	-1
PUBCHEM.COMPOUND:82146	NCBIGENE:19	1
PUBCHEM.COMPOUND:82146	NCBIGENE:4222	1
PUBCHEM.COMPOUND:82146	NCBIGENE:4318	1
PUBCHEM.COMPOUND:82146	NCBIGENE:5077	1
PUBCHEM.COMPOUND:82146	NCBIGENE:51129	1
PUBCHEM.COMPOUND:82146	NCBIGENE:5468	1
PUBCHEM.COMPOUND:82146	NCBIGENE:6256	1
PUBCHEM.COMPOUND:82146	NCBIGENE:6258	1
PUBCHEM.COMPOUND:82146	NCBIGENE:7157	1
PUBCHEM.COMPOUND:82146	NCBIGENE:79365	1
PUBCHEM.COMPOUND:82146	NCBIGENE:4313	-1
PUBCHEM.COMPOUND:82146	NCBIGENE:4318	-1
PUBCHEM.COMPOUND:82146	NCBIGENE:5743	-1
PUBCHEM.COMPOUND:82146	NCBIGENE:595	-1
PUBCHEM.COMPOUND:82146	NCBIGENE:860	-1
PUBCHEM.COMPOUND:82148	NCBIGENE:3358	1
PUBCHEM.COMPOUND:82148	NCBIGENE:4543	1
PUBCHEM.COMPOUND:82148	NCBIGENE:4544	1
PUBCHEM.COMPOUND:82148	NCBIGENE:627	1
PUBCHEM.COMPOUND:82148	NCBIGENE:4543	1
PUBCHEM.COMPOUND:82148	NCBIGENE:4544	1
PUBCHEM.COMPOUND:82148	NCBIGENE:9248	1
PUBCHEM.COMPOUND:82148	NCBIGENE:3357	-1
PUBCHEM.COMPOUND:82148	NCBIGENE:3358	-1
PUBCHEM.COMPOUND:82148	NCBIGENE:3358	-1
PUBCHEM.COMPOUND:82153	NCBIGENE:2908	1
PUBCHEM.COMPOUND:82153	NCBIGENE:7040	-1
PUBCHEM.COMPOUND:8221	NCBIGENE:5729	-1
PUBCHEM.COMPOUND:8223	NCBIGENE:146	1
PUBCHEM.COMPOUND:8223	NCBIGENE:147	1
PUBCHEM.COMPOUND:8223	NCBIGENE:148	1
PUBCHEM.COMPOUND:8223	NCBIGENE:150	1
PUBCHEM.COMPOUND:8223	NCBIGENE:1813	1
PUBCHEM.COMPOUND:8223	NCBIGENE:3350	1
PUBCHEM.COMPOUND:8223	NCBIGENE:3351	1
PUBCHEM.COMPOUND:8223	NCBIGENE:3355	1
PUBCHEM.COMPOUND:8223	NCBIGENE:3358	1
PUBCHEM.COMPOUND:8223	NCBIGENE:5617	-1
PUBCHEM.COMPOUND:8223	NCBIGENE:6530	-1
PUBCHEM.COMPOUND:8230	NCBIGENE:552	1
PUBCHEM.COMPOUND:8230	NCBIGENE:553	1
PUBCHEM.COMPOUND:8230	NCBIGENE:552	-1
PUBCHEM.COMPOUND:8230	NCBIGENE:553	-1
PUBCHEM.COMPOUND:82315	NCBIGENE:4843	-1
PUBCHEM.COMPOUND:82320	NCBIGENE:3783	1
PUBCHEM.COMPOUND:82320	NCBIGENE:6197	1
PUBCHEM.COMPOUND:82320	NCBIGENE:3783	-1
PUBCHEM.COMPOUND:82400	NCBIGENE:5238	1
PUBCHEM.COMPOUND:8249	NCBIGENE:5562	1
PUBCHEM.COMPOUND:8249	NCBIGENE:1080	-1
PUBCHEM.COMPOUND:8249	NCBIGENE:3757	-1
PUBCHEM.COMPOUND:8249	NCBIGENE:3764	-1
PUBCHEM.COMPOUND:8252	NCBIGENE:58525	1
PUBCHEM.COMPOUND:8254	NCBIGENE:3725	-1
PUBCHEM.COMPOUND:8254	NCBIGENE:3727	-1
PUBCHEM.COMPOUND:82587	NCBIGENE:3067	1
PUBCHEM.COMPOUND:8259	NCBIGENE:4318	1
PUBCHEM.COMPOUND:8271	NCBIGENE:1137	-1
PUBCHEM.COMPOUND:8271	NCBIGENE:2898	-1
PUBCHEM.COMPOUND:8271	NCBIGENE:89832	-1
PUBCHEM.COMPOUND:8275	NCBIGENE:1137	-1
PUBCHEM.COMPOUND:8275	NCBIGENE:2898	-1
PUBCHEM.COMPOUND:8275	NCBIGENE:89832	-1
PUBCHEM.COMPOUND:8280	NCBIGENE:8911	-1
PUBCHEM.COMPOUND:8280	NCBIGENE:8913	-1
PUBCHEM.COMPOUND:8289	NCBIGENE:367	-1
PUBCHEM.COMPOUND:83030	NCBIGENE:3558	1
PUBCHEM.COMPOUND:833	NCBIGENE:384	-1
PUBCHEM.COMPOUND:8343	NCBIGENE:1555	1
PUBCHEM.COMPOUND:8343	NCBIGENE:3586	1
PUBCHEM.COMPOUND:8343	NCBIGENE:467	1
PUBCHEM.COMPOUND:8343	NCBIGENE:5468	1
PUBCHEM.COMPOUND:8343	NCBIGENE:760	1
PUBCHEM.COMPOUND:8343	NCBIGENE:836	1
PUBCHEM.COMPOUND:8343	NCBIGENE:4654	-1
PUBCHEM.COMPOUND:8343	NCBIGENE:5321	-1
PUBCHEM.COMPOUND:83489	NCBIGENE:7019	1
PUBCHEM.COMPOUND:835	NCBIGENE:4792	-1
PUBCHEM.COMPOUND:83511	NCBIGENE:1080	1
PUBCHEM.COMPOUND:83511	NCBIGENE:1080	-1
PUBCHEM.COMPOUND:836	NCBIGENE:1813	1
PUBCHEM.COMPOUND:8370	NCBIGENE:2539	1
PUBCHEM.COMPOUND:8370	NCBIGENE:4318	1
PUBCHEM.COMPOUND:8378	NCBIGENE:6513	1
PUBCHEM.COMPOUND:8378	NCBIGENE:55775	-1
PUBCHEM.COMPOUND:8378	NCBIGENE:5741	-1
PUBCHEM.COMPOUND:8378	NCBIGENE:7852	-1
PUBCHEM.COMPOUND:83786	NCBIGENE:3251	-1
PUBCHEM.COMPOUND:838	NCBIGENE:150	1
PUBCHEM.COMPOUND:838	NCBIGENE:152	1
PUBCHEM.COMPOUND:838	NCBIGENE:153	1
PUBCHEM.COMPOUND:838	NCBIGENE:154	1
PUBCHEM.COMPOUND:838	NCBIGENE:155	1
PUBCHEM.COMPOUND:83887	NCBIGENE:5617	1
PUBCHEM.COMPOUND:83898	NCBIGENE:1131	1
PUBCHEM.COMPOUND:83898	NCBIGENE:362	1
PUBCHEM.COMPOUND:83898	NCBIGENE:1128	1
PUBCHEM.COMPOUND:83898	NCBIGENE:1131	1
PUBCHEM.COMPOUND:83970	NCBIGENE:9407	-1
PUBCHEM.COMPOUND:83972	NCBIGENE:3558	1
PUBCHEM.COMPOUND:83975	NCBIGENE:3479	-1
PUBCHEM.COMPOUND:84029	NCBIGENE:1576	-1
PUBCHEM.COMPOUND:84029	NCBIGENE:1577	-1
PUBCHEM.COMPOUND:84029	NCBIGENE:1906	-1
PUBCHEM.COMPOUND:84029	NCBIGENE:3553	-1
PUBCHEM.COMPOUND:8405	NCBIGENE:1636	-1
PUBCHEM.COMPOUND:8417	NCBIGENE:1666	-1
PUBCHEM.COMPOUND:8417	NCBIGENE:4843	-1
PUBCHEM.COMPOUND:8420	NCBIGENE:2147	-1
PUBCHEM.COMPOUND:8439	NCBIGENE:1544	1
PUBCHEM.COMPOUND:8439	NCBIGENE:1544	-1
PUBCHEM.COMPOUND:8445	NCBIGENE:7157	1
PUBCHEM.COMPOUND:8456	NCBIGENE:3162	1
PUBCHEM.COMPOUND:84571	NCBIGENE:112802	1
PUBCHEM.COMPOUND:84571	NCBIGENE:121391	1
PUBCHEM.COMPOUND:84571	NCBIGENE:23205	1
PUBCHEM.COMPOUND:84571	NCBIGENE:4313	1
PUBCHEM.COMPOUND:84571	NCBIGENE:3958	-1
PUBCHEM.COMPOUND:84571	NCBIGENE:4190	-1
PUBCHEM.COMPOUND:84571	NCBIGENE:4191	-1
PUBCHEM.COMPOUND:84571	NCBIGENE:6402	-1
PUBCHEM.COMPOUND:846	NCBIGENE:999	1
PUBCHEM.COMPOUND:8461	NCBIGENE:216	1
PUBCHEM.COMPOUND:8461	NCBIGENE:7157	1
PUBCHEM.COMPOUND:8461	NCBIGENE:2169	-1
PUBCHEM.COMPOUND:84621	NCBIGENE:1906	-1
PUBCHEM.COMPOUND:847	NCBIGENE:351	-1
PUBCHEM.COMPOUND:847	NCBIGENE:7298	-1
PUBCHEM.COMPOUND:848641	NCBIGENE:1111	-1
PUBCHEM.COMPOUND:85	NCBIGENE:1374	1
PUBCHEM.COMPOUND:85	NCBIGENE:3162	1
PUBCHEM.COMPOUND:85	NCBIGENE:3486	1
PUBCHEM.COMPOUND:85	NCBIGENE:5468	1
PUBCHEM.COMPOUND:85	NCBIGENE:1401	-1
PUBCHEM.COMPOUND:85	NCBIGENE:3481	-1
PUBCHEM.COMPOUND:8505	NCBIGENE:1811	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:3480	1
PUBCHEM.COMPOUND:8515	NCBIGENE:4318	1
PUBCHEM.COMPOUND:8515	NCBIGENE:7412	1
PUBCHEM.COMPOUND:8515	NCBIGENE:841	1
PUBCHEM.COMPOUND:8515	NCBIGENE:843	1
PUBCHEM.COMPOUND:8515	NCBIGENE:120892	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:1462	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:1490	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:1595	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:183	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:2069	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:2322	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:3553	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:356	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:3606	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:3725	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:4214	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:4322	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:4843	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:4916	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:54205	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:54739	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:5587	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:5602	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:7057	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:7097	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:7272	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:81631	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:8445	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:860	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:8739	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:9263	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:9518	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:983	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:9833	-1
PUBCHEM.COMPOUND:8515	NCBIGENE:9891	-1
PUBCHEM.COMPOUND:85262	NCBIGENE:2353	1
PUBCHEM.COMPOUND:85262	NCBIGENE:5972	-1
PUBCHEM.COMPOUND:8530	NCBIGENE:1723	-1
PUBCHEM.COMPOUND:853433	NCBIGENE:3558	-1
PUBCHEM.COMPOUND:85364156	NCBIGENE:2353	1
PUBCHEM.COMPOUND:854019	NCBIGENE:9407	-1
PUBCHEM.COMPOUND:854026	NCBIGENE:43	-1
PUBCHEM.COMPOUND:8549	NCBIGENE:2353	1
PUBCHEM.COMPOUND:8549	NCBIGENE:29850	-1
PUBCHEM.COMPOUND:8549	NCBIGENE:3783	-1
PUBCHEM.COMPOUND:8549	NCBIGENE:57369	-1
PUBCHEM.COMPOUND:8549	NCBIGENE:8645	-1
PUBCHEM.COMPOUND:8549	NCBIGENE:9312	-1
PUBCHEM.COMPOUND:8550	NCBIGENE:1636	-1
PUBCHEM.COMPOUND:8550	NCBIGENE:6571	-1
PUBCHEM.COMPOUND:8567	NCBIGENE:81788	1
PUBCHEM.COMPOUND:8582	NCBIGENE:5471	1
PUBCHEM.COMPOUND:8582	NCBIGENE:3251	-1
PUBCHEM.COMPOUND:8582	NCBIGENE:3615	-1
PUBCHEM.COMPOUND:8593	NCBIGENE:2353	1
PUBCHEM.COMPOUND:8594	NCBIGENE:1813	-1
PUBCHEM.COMPOUND:860	NCBIGENE:1401	-1
PUBCHEM.COMPOUND:860	NCBIGENE:338	-1
PUBCHEM.COMPOUND:860	NCBIGENE:949	-1
PUBCHEM.COMPOUND:8607	NCBIGENE:847	1
PUBCHEM.COMPOUND:86074	NCBIGENE:9407	-1
PUBCHEM.COMPOUND:8612	NCBIGENE:116443	-1
PUBCHEM.COMPOUND:8612	NCBIGENE:3359	-1
PUBCHEM.COMPOUND:8612	NCBIGENE:57053	-1
PUBCHEM.COMPOUND:8612	NCBIGENE:6336	-1
PUBCHEM.COMPOUND:8612	NCBIGENE:6531	-1
PUBCHEM.COMPOUND:86138	NCBIGENE:1555	1
PUBCHEM.COMPOUND:86278147	NCBIGENE:1385	1
PUBCHEM.COMPOUND:8629	NCBIGENE:9934	1
PUBCHEM.COMPOUND:8631	NCBIGENE:1909	-1
PUBCHEM.COMPOUND:864	NCBIGENE:23411	1
PUBCHEM.COMPOUND:864	NCBIGENE:257202	1
PUBCHEM.COMPOUND:864	NCBIGENE:2876	1
PUBCHEM.COMPOUND:864	NCBIGENE:2877	1
PUBCHEM.COMPOUND:864	NCBIGENE:2878	1
PUBCHEM.COMPOUND:864	NCBIGENE:2879	1
PUBCHEM.COMPOUND:864	NCBIGENE:2882	1
PUBCHEM.COMPOUND:864	NCBIGENE:3586	1
PUBCHEM.COMPOUND:864	NCBIGENE:4846	1
PUBCHEM.COMPOUND:864	NCBIGENE:493869	1
PUBCHEM.COMPOUND:864	NCBIGENE:3383	-1
PUBCHEM.COMPOUND:864	NCBIGENE:6376	-1
PUBCHEM.COMPOUND:86418	NCBIGENE:1137	1
PUBCHEM.COMPOUND:8642	NCBIGENE:3576	1
PUBCHEM.COMPOUND:8642	NCBIGENE:7298	-1
PUBCHEM.COMPOUND:8646	NCBIGENE:1803	1
PUBCHEM.COMPOUND:8646	NCBIGENE:4860	-1
PUBCHEM.COMPOUND:86554	NCBIGENE:1906	1
PUBCHEM.COMPOUND:86554	NCBIGENE:2828	1
PUBCHEM.COMPOUND:86554	NCBIGENE:338	1
PUBCHEM.COMPOUND:86554	NCBIGENE:3383	1
PUBCHEM.COMPOUND:86554	NCBIGENE:4846	1
PUBCHEM.COMPOUND:86554	NCBIGENE:5054	1
PUBCHEM.COMPOUND:86554	NCBIGENE:5587	1
PUBCHEM.COMPOUND:86554	NCBIGENE:5743	1
PUBCHEM.COMPOUND:86554	NCBIGENE:6347	1
PUBCHEM.COMPOUND:86554	NCBIGENE:6403	1
PUBCHEM.COMPOUND:86554	NCBIGENE:920	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:10673	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:199	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:27189	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:3439	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:3447	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:3574	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:3627	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:3953	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:5366	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:7098	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:80328	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:85480	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:9407	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:9636	1
PUBCHEM.COMPOUND:86583374	NCBIGENE:3953	-1
PUBCHEM.COMPOUND:86583374	NCBIGENE:999	-1
PUBCHEM.COMPOUND:866	NCBIGENE:222545	1
PUBCHEM.COMPOUND:86664385	NCBIGENE:7150	1
PUBCHEM.COMPOUND:870	NCBIGENE:3458	1
PUBCHEM.COMPOUND:870	NCBIGENE:3565	1
PUBCHEM.COMPOUND:870	NCBIGENE:3586	1
PUBCHEM.COMPOUND:870	NCBIGENE:3600	1
PUBCHEM.COMPOUND:870	NCBIGENE:3700	-1
PUBCHEM.COMPOUND:870	NCBIGENE:4057	-1
PUBCHEM.COMPOUND:870	NCBIGENE:5743	-1
PUBCHEM.COMPOUND:870	NCBIGENE:8578	-1
PUBCHEM.COMPOUND:87031	NCBIGENE:1017	-1
PUBCHEM.COMPOUND:87057593	NCBIGENE:7157	-1
PUBCHEM.COMPOUND:8722	NCBIGENE:7317	-1
PUBCHEM.COMPOUND:8730	NCBIGENE:7067	1
PUBCHEM.COMPOUND:87379454	NCBIGENE:3162	1
PUBCHEM.COMPOUND:8747	NCBIGENE:9615	-1
PUBCHEM.COMPOUND:8747	NCBIGENE:760	-1
PUBCHEM.COMPOUND:8758	NCBIGENE:4057	-1
PUBCHEM.COMPOUND:8761	NCBIGENE:5340	-1
PUBCHEM.COMPOUND:8762	NCBIGENE:2876	1
PUBCHEM.COMPOUND:8762	NCBIGENE:3162	1
PUBCHEM.COMPOUND:8762	NCBIGENE:4314	-1
PUBCHEM.COMPOUND:87642	NCBIGENE:116285	1
PUBCHEM.COMPOUND:87642	NCBIGENE:2169	1
PUBCHEM.COMPOUND:87642	NCBIGENE:2169	-1
PUBCHEM.COMPOUND:87653	NCBIGENE:3269	1
PUBCHEM.COMPOUND:87691	NCBIGENE:1490	-1
PUBCHEM.COMPOUND:8778	NCBIGENE:5054	1
PUBCHEM.COMPOUND:880	NCBIGENE:2739	1
PUBCHEM.COMPOUND:880	NCBIGENE:3029	1
PUBCHEM.COMPOUND:880	NCBIGENE:440275	1
PUBCHEM.COMPOUND:880	NCBIGENE:55586	1
PUBCHEM.COMPOUND:880	NCBIGENE:8989	1
PUBCHEM.COMPOUND:880	NCBIGENE:5319	-1
PUBCHEM.COMPOUND:880	NCBIGENE:710	-1
PUBCHEM.COMPOUND:8808	NCBIGENE:1956	-1
