source	target	edge_type
ncbigene:10379	ncbigene:123745	interacts
ncbigene:10587	ncbigene:5568	interacts
ncbigene:91860	ncbigene:25	interacts
ncbigene:51308	ncbigene:1778	interacts
ncbigene:55746	ncbigene:57082	interacts
ncbigene:1398	ncbigene:80152	interacts
ncbigene:4852	ncbigene:7428	interacts
pubchem.compound:5291	ncbigene:51808	interacts
ncbigene:81466	ncbigene:112	interacts
ncbigene:5468	ncbigene:9724	interacts
ncbigene:3660	ncbigene:10607	interacts
ncbigene:5582	ncbigene:8986	interacts
ncbigene:29844	ncbigene:7153	interacts
ncbigene:984	ncbigene:6232	interacts
pubchem.compound:5280453	ncbigene:83439	interacts
ncbigene:29949	ncbigene:2785	interacts
ncbigene:3976	ncbigene:174	interacts
ncbigene:3630	ncbigene:3559	interacts
ncbigene:6752	ncbigene:63973	interacts
ncbigene:8837	ncbigene:22916	interacts
ncbigene:7205	ncbigene:27340	interacts
ncbigene:2100	ncbigene:5985	interacts
ncbigene:477	ncbigene:2782	interacts
ncbigene:11097	ncbigene:4193	interacts
ncbigene:348995	ncbigene:3568	interacts
ncbigene:554	ncbigene:9785	interacts
ncbigene:55336	ncbigene:7054	interacts
ncbigene:3552	ncbigene:1909	interacts
ncbigene:974	ncbigene:2773	interacts
ncbigene:3630	ncbigene:3581	interacts
ncbigene:1050	ncbigene:157	interacts
ncbigene:4089	ncbigene:1432	interacts
ncbigene:79172	ncbigene:26224	interacts
ncbigene:3565	ncbigene:5565	interacts
ncbigene:8823	ncbigene:5515	interacts
ncbigene:54908	ncbigene:8986	interacts
ncbigene:4150	ncbigene:11015	interacts
ncbigene:6232	ncbigene:933	interacts
ncbigene:55312	ncbigene:10018	interacts
ncbigene:9793	ncbigene:8438	interacts
ncbigene:9149	ncbigene:156	interacts
ncbigene:65055	ncbigene:54461	interacts
ncbigene:1874	ncbigene:10018	interacts
ncbigene:282616	ncbigene:10379	interacts
ncbigene:1956	ncbigene:7296	interacts
ncbigene:23067	ncbigene:595	interacts
ncbigene:867	ncbigene:2626	interacts
ncbigene:4140	ncbigene:2997	interacts
ncbigene:4853	ncbigene:196883	interacts
ncbigene:338675	ncbigene:5864	interacts
pubchem.compound:2913	ncbigene:5568	interacts
ncbigene:2065	ncbigene:55336	interacts
ncbigene:7422	ncbigene:3360	interacts
ncbigene:391195	ncbigene:7223	interacts
ncbigene:5434	ncbigene:3164	interacts
ncbigene:55746	ncbigene:343171	interacts
ncbigene:5562	ncbigene:390261	interacts
ncbigene:26523	ncbigene:147841	interacts
ncbigene:285093	ncbigene:3455	interacts
ncbigene:353376	ncbigene:5500	interacts
ncbigene:3091	ncbigene:3029	interacts
pubchem.compound:5281037	ncbigene:2774	interacts
ncbigene:581	ncbigene:23235	downregulates
ncbigene:2719	ncbigene:5568	interacts
ncbigene:83597	ncbigene:26508	interacts
ncbigene:7157	ncbigene:57172	interacts
ncbigene:8945	ncbigene:11345	interacts
ncbigene:5903	ncbigene:3702	interacts
ncbigene:50604	ncbigene:156	interacts
ncbigene:3442	ncbigene:8658	interacts
ncbigene:1129	ncbigene:390892	interacts
ncbigene:2787	ncbigene:210	interacts
ncbigene:26232	ncbigene:6480	interacts
ncbigene:5579	ncbigene:391191	interacts
ncbigene:11197	ncbigene:51808	interacts
ncbigene:89780	ncbigene:11014	interacts
ncbigene:650	ncbigene:144699	interacts
ncbigene:81300	ncbigene:4086	interacts
ncbigene:2064	ncbigene:115290	interacts
ncbigene:5925	ncbigene:1237	interacts
ncbigene:6217	ncbigene:2261	interacts
ncbigene:23246	ncbigene:1438	interacts
ncbigene:2321	ncbigene:23191	interacts
ncbigene:4919	ncbigene:2167	interacts
ncbigene:55970	ncbigene:26086	interacts
ncbigene:6732	ncbigene:84085	interacts
ncbigene:5141	ncbigene:8482	interacts
pubchem.compound:448537	ncbigene:3576	interacts
ncbigene:112950	ncbigene:2957	interacts
ncbigene:10724	ncbigene:26696	interacts
ncbigene:6789	ncbigene:442194	interacts
ncbigene:8321	ncbigene:5293	interacts
ncbigene:10368	ncbigene:151648	interacts
ncbigene:5587	ncbigene:5592	interacts
pubchem.compound:3385	ncbigene:1437	interacts
ncbigene:2891	ncbigene:1759	interacts
ncbigene:65055	ncbigene:7057	interacts
ncbigene:5468	ncbigene:329	interacts
ncbigene:147841	ncbigene:4140	interacts
ncbigene:81318	ncbigene:4478	interacts
ncbigene:54820	ncbigene:207	interacts
ncbigene:4085	ncbigene:84643	interacts
ncbigene:6829	ncbigene:7074	interacts
ncbigene:3672	ncbigene:2790	downregulates
ncbigene:81565	ncbigene:6520	interacts
ncbigene:23279	ncbigene:5725	interacts
ncbigene:843	ncbigene:9793	interacts
ncbigene:5595	ncbigene:4775	interacts
ncbigene:2893	ncbigene:6776	interacts
ncbigene:1639	ncbigene:55920	interacts
ncbigene:5568	ncbigene:5901	interacts
ncbigene:23122	ncbigene:9787	interacts
ncbigene:143471	ncbigene:9402	interacts
ncbigene:6997	ncbigene:23014	interacts
ncbigene:2735	ncbigene:6857	interacts
ncbigene:5525	ncbigene:6189	interacts
ncbigene:551	ncbigene:10765	interacts
ncbigene:81309	ncbigene:23446	interacts
ncbigene:25920	ncbigene:8870	interacts
ncbigene:1291	ncbigene:1111	interacts
ncbigene:6667	ncbigene:55839	interacts
ncbigene:2152	ncbigene:139728	interacts
ncbigene:84961	ncbigene:3553	interacts
ncbigene:132112	ncbigene:390191	interacts
pubchem.compound:444795	ncbigene:55529	interacts
ncbigene:3562	ncbigene:55055	interacts
ncbigene:3444	ncbigene:5204	interacts
ncbigene:9021	ncbigene:5881	interacts
ncbigene:8626	ncbigene:390437	interacts
ncbigene:3563	ncbigene:146330	interacts
ncbigene:51308	ncbigene:7423	interacts
ncbigene:2783	ncbigene:7157	interacts
ncbigene:8568	ncbigene:2353	interacts
ncbigene:9170	ncbigene:166929	interacts
ncbigene:10125	ncbigene:1232	interacts
ncbigene:50807	ncbigene:3007	interacts
ncbigene:7189	ncbigene:3454	interacts
ncbigene:6468	ncbigene:1540	interacts
ncbigene:2534	ncbigene:53832	interacts
ncbigene:26532	ncbigene:6332	interacts
ncbigene:5567	ncbigene:4001	interacts
ncbigene:6811	ncbigene:22801	interacts
ncbigene:2932	ncbigene:1956	interacts
ncbigene:3630	ncbigene:57690	interacts
ncbigene:4343	ncbigene:1524	interacts
ncbigene:2305	ncbigene:23309	interacts
ncbigene:551	ncbigene:79902	interacts
ncbigene:2339	ncbigene:1143	interacts
ncbigene:8315	ncbigene:2521	interacts
ncbigene:1489	ncbigene:5747	interacts
ncbigene:2147	ncbigene:940	interacts
pubchem.compound:6013	ncbigene:116379	interacts
ncbigene:10671	ncbigene:55920	interacts
ncbigene:2966	ncbigene:5291	interacts
ncbigene:2646	ncbigene:6667	interacts
ncbigene:7040	ncbigene:2774	interacts
pubchem.compound:4912	ncbigene:91851	interacts
ncbigene:3576	ncbigene:409	downregulates
ncbigene:860	ncbigene:9958	interacts
ncbigene:119678	ncbigene:11130	interacts
ncbigene:1437	ncbigene:64946	interacts
ncbigene:1489	ncbigene:26168	interacts
ncbigene:55166	ncbigene:11004	interacts
ncbigene:5515	ncbigene:79833	interacts
ncbigene:5747	ncbigene:8021	interacts
ncbigene:6370	ncbigene:2001	interacts
ncbigene:3146	ncbigene:5567	interacts
ncbigene:6622	ncbigene:3316	interacts
ncbigene:26267	ncbigene:5880	interacts
ncbigene:146330	ncbigene:23122	interacts
ncbigene:1906	ncbigene:5567	interacts
ncbigene:219957	ncbigene:409	interacts
ncbigene:11059	ncbigene:1785	interacts
ncbigene:25793	ncbigene:408	interacts
ncbigene:2033	ncbigene:156	interacts
ncbigene:3013	ncbigene:26539	interacts
ncbigene:9688	ncbigene:2064	interacts
ncbigene:993	ncbigene:6232	interacts
ncbigene:7039	ncbigene:151648	interacts
ncbigene:5526	ncbigene:27327	interacts
ncbigene:9241	ncbigene:25834	downregulates
ncbigene:150	ncbigene:3605	interacts
ncbigene:54165	ncbigene:4056	interacts
ncbigene:26534	ncbigene:140735	interacts
ncbigene:83444	ncbigene:554	interacts
ncbigene:3578	ncbigene:4171	interacts
ncbigene:5781	ncbigene:3593	interacts
ncbigene:54821	ncbigene:6616	interacts
ncbigene:221035	ncbigene:2983	interacts
ncbigene:390199	ncbigene:7529	interacts
ncbigene:5296	ncbigene:3354	interacts
ncbigene:26272	ncbigene:403253	interacts
ncbigene:196528	ncbigene:407044	interacts
ncbigene:285093	ncbigene:5431	interacts
ncbigene:3459	ncbigene:10113	interacts
ncbigene:815	ncbigene:390064	interacts
ncbigene:151	ncbigene:1780	downregulates
ncbigene:1442	ncbigene:9246	interacts
ncbigene:1793	ncbigene:5290	interacts
ncbigene:714	ncbigene:55766	interacts
ncbigene:1634	ncbigene:7534	interacts
ncbigene:220134	ncbigene:64506	interacts
ncbigene:6256	ncbigene:58985	interacts
ncbigene:219952	ncbigene:3560	interacts
pubchem.compound:3157	ncbigene:10370	interacts
ncbigene:84261	ncbigene:4085	interacts
ncbigene:91582	ncbigene:340061	interacts
ncbigene:132112	ncbigene:6804	interacts
ncbigene:11097	ncbigene:3428	interacts
ncbigene:4784	ncbigene:3680	interacts
ncbigene:81061	ncbigene:3667	upregulates
ncbigene:23636	ncbigene:2329	interacts
ncbigene:3148	ncbigene:5901	interacts
ncbigene:2335	ncbigene:2774	interacts
ncbigene:80776	ncbigene:55808	interacts
ncbigene:6829	ncbigene:5565	interacts
ncbigene:3600	ncbigene:5346	interacts
ncbigene:6207	ncbigene:57050	interacts
ncbigene:1783	ncbigene:6949	interacts
ncbigene:1969	ncbigene:9040	interacts
ncbigene:103910	ncbigene:119694	interacts
ncbigene:7905	ncbigene:5627	interacts
ncbigene:6367	ncbigene:4137	interacts
ncbigene:7905	ncbigene:409	interacts
pubchem.compound:4474	ncbigene:79643	upregulates
ncbigene:6869	ncbigene:4089	interacts
ncbigene:10672	ncbigene:5567	upregulates
ncbigene:6929	ncbigene:30849	interacts
ncbigene:3351	ncbigene:9655	interacts
ncbigene:57118	ncbigene:4830	interacts
ncbigene:5595	ncbigene:4012	interacts
ncbigene:112950	ncbigene:8651	interacts
pubchem.compound:16362	ncbigene:8440	interacts
ncbigene:3107	ncbigene:2773	interacts
ncbigene:27006	ncbigene:3123	interacts
ncbigene:474382	ncbigene:7392	interacts
ncbigene:504190	ncbigene:2833	interacts
ncbigene:8086	ncbigene:3845	interacts
ncbigene:338755	ncbigene:11004	interacts
ncbigene:79980	ncbigene:2475	interacts
ncbigene:6010	ncbigene:441925	interacts
ncbigene:131890	ncbigene:5362	interacts
ncbigene:1453	ncbigene:80776	interacts
ncbigene:5593	ncbigene:10542	interacts
ncbigene:100132074	ncbigene:904	interacts
ncbigene:5465	ncbigene:8399	interacts
ncbigene:1386	ncbigene:4738	interacts
ncbigene:7343	ncbigene:3561	interacts
ncbigene:7337	ncbigene:3040	interacts
ncbigene:403253	ncbigene:2697	interacts
ncbigene:4790	ncbigene:2921	interacts
ncbigene:11004	ncbigene:114798	interacts
ncbigene:7157	ncbigene:5315	interacts
ncbigene:4217	ncbigene:597	interacts
ncbigene:9241	ncbigene:4361	interacts
ncbigene:8408	ncbigene:5741	interacts
ncbigene:10488	ncbigene:114907	interacts
ncbigene:5499	ncbigene:54892	interacts
ncbigene:10312	ncbigene:5567	interacts
ncbigene:163688	ncbigene:406911	interacts
ncbigene:2913	ncbigene:26693	interacts
ncbigene:344892	ncbigene:9149	interacts
ncbigene:10454	ncbigene:23439	interacts
ncbigene:25909	ncbigene:1447	interacts
ncbigene:11091	ncbigene:406887	interacts
ncbigene:54205	ncbigene:2770	interacts
ncbigene:53371	ncbigene:11035	interacts
ncbigene:196883	ncbigene:59341	interacts
ncbigene:2885	ncbigene:1501	interacts
ncbigene:53371	ncbigene:80824	interacts
ncbigene:9241	ncbigene:5354	interacts
ncbigene:3134	ncbigene:126433	interacts
ncbigene:135941	ncbigene:10813	interacts
ncbigene:55920	ncbigene:145226	interacts
ncbigene:2002	ncbigene:4087	interacts
ncbigene:5078	ncbigene:9978	interacts
ncbigene:3725	ncbigene:9894	interacts
ncbigene:1017	ncbigene:55110	downregulates
ncbigene:8086	ncbigene:409	interacts
ncbigene:4087	ncbigene:6774	interacts
ncbigene:221035	ncbigene:9984	interacts
ncbigene:57690	ncbigene:83540	interacts
ncbigene:830	ncbigene:3551	interacts
ncbigene:9184	ncbigene:1201	interacts
ncbigene:84961	ncbigene:2908	interacts
ncbigene:6004	ncbigene:3561	interacts
pubchem.compound:4943	ncbigene:652	upregulates
ncbigene:9241	ncbigene:8503	interacts
ncbigene:65055	ncbigene:8379	interacts
ncbigene:80326	ncbigene:3551	interacts
ncbigene:81930	ncbigene:7248	interacts
ncbigene:659	ncbigene:63940	interacts
ncbigene:80310	ncbigene:22800	downregulates
ncbigene:5599	ncbigene:26528	interacts
ncbigene:5970	ncbigene:84916	interacts
ncbigene:5440	ncbigene:53616	interacts
ncbigene:100506658	ncbigene:3590	interacts
ncbigene:8086	ncbigene:5782	interacts
ncbigene:1869	ncbigene:818	interacts
ncbigene:3674	ncbigene:5336	interacts
ncbigene:1453	ncbigene:1968	interacts
ncbigene:6714	ncbigene:9254	interacts
ncbigene:10724	ncbigene:100526739	downregulates
ncbigene:6753	ncbigene:4792	interacts
ncbigene:64108	ncbigene:10540	interacts
ncbigene:7422	ncbigene:2064	interacts
ncbigene:815	ncbigene:406889	interacts
ncbigene:778	ncbigene:2793	downregulates
ncbigene:613	ncbigene:390190	interacts
ncbigene:1432	ncbigene:6591	interacts
ncbigene:79791	ncbigene:115290	interacts
ncbigene:219473	ncbigene:5515	interacts
ncbigene:339122	ncbigene:26235	interacts
ncbigene:11065	ncbigene:22916	interacts
ncbigene:10672	ncbigene:1906	interacts
ncbigene:5595	ncbigene:7410	interacts
ncbigene:3576	ncbigene:5594	interacts
ncbigene:643	ncbigene:390054	downregulates
ncbigene:468	ncbigene:22861	interacts
ncbigene:6502	ncbigene:81930	interacts
ncbigene:2736	ncbigene:1909	interacts
ncbigene:2252	ncbigene:57144	interacts
ncbigene:10744	ncbigene:1244	interacts
pubchem.compound:445643	ncbigene:4199	interacts
ncbigene:50616	ncbigene:1111	interacts
ncbigene:441911	ncbigene:5519	interacts
ncbigene:3441	ncbigene:2788	interacts
ncbigene:8321	ncbigene:22800	interacts
ncbigene:57670	ncbigene:5608	interacts
ncbigene:7124	ncbigene:776	interacts
ncbigene:835	ncbigene:253314	interacts
ncbigene:79549	ncbigene:6201	interacts
ncbigene:7189	ncbigene:2788	interacts
ncbigene:5728	ncbigene:57405	interacts
ncbigene:5293	ncbigene:673	interacts
ncbigene:775	ncbigene:3586	interacts
ncbigene:54820	ncbigene:595	interacts
ncbigene:8178	ncbigene:26235	interacts
ncbigene:1432	ncbigene:59285	interacts
ncbigene:26492	ncbigene:102724159	interacts
ncbigene:6500	ncbigene:3760	interacts
ncbigene:6827	ncbigene:4088	interacts
ncbigene:79295	ncbigene:3683	interacts
ncbigene:1062	ncbigene:8823	interacts
ncbigene:9241	ncbigene:3297	interacts
ncbigene:84643	ncbigene:5562	interacts
ncbigene:6093	ncbigene:5522	interacts
ncbigene:5595	ncbigene:80776	interacts
ncbigene:8021	ncbigene:6604	interacts
ncbigene:5777	ncbigene:1436	interacts
ncbigene:119687	ncbigene:444	interacts
ncbigene:56975	ncbigene:51100	interacts
ncbigene:26086	ncbigene:3554	interacts
ncbigene:7157	ncbigene:390067	interacts
pubchem.compound:145068	ncbigene:3932	interacts
ncbigene:57122	ncbigene:81448	interacts
ncbigene:4609	ncbigene:387748	interacts
ncbigene:7189	ncbigene:3422	interacts
pubchem.compound:448537	ncbigene:22848	interacts
ncbigene:775	ncbigene:5291	interacts
ncbigene:7430	ncbigene:3561	interacts
ncbigene:4908	ncbigene:9724	interacts
ncbigene:80346	ncbigene:5468	interacts
ncbigene:5308	ncbigene:207	interacts
ncbigene:2950	ncbigene:1017	interacts
ncbigene:3452	ncbigene:5333	interacts
ncbigene:5563	ncbigene:4176	interacts
ncbigene:9241	ncbigene:25865	interacts
ncbigene:7472	ncbigene:1780	interacts
ncbigene:4899	ncbigene:1438	interacts
ncbigene:10403	ncbigene:387	interacts
ncbigene:6773	ncbigene:84271	interacts
ncbigene:5499	ncbigene:51164	interacts
pubchem.compound:5284616	ncbigene:354	interacts
ncbigene:7003	ncbigene:4352	interacts
ncbigene:5465	ncbigene:3014	interacts
ncbigene:11004	ncbigene:3765	interacts
ncbigene:8626	ncbigene:5048	interacts
ncbigene:634	ncbigene:1027	interacts
ncbigene:25926	ncbigene:1843	interacts
ncbigene:3990	ncbigene:25793	interacts
ncbigene:210	ncbigene:5567	interacts
ncbigene:348995	ncbigene:57580	interacts
ncbigene:3619	ncbigene:5880	interacts
pubchem.compound:107807	ncbigene:51213	interacts
ncbigene:6722	ncbigene:54820	interacts
ncbigene:9475	ncbigene:2788	interacts
ncbigene:2069	ncbigene:5567	interacts
ncbigene:3725	ncbigene:6187	interacts
ncbigene:132112	ncbigene:2533	interacts
ncbigene:4008	ncbigene:84643	interacts
ncbigene:6774	ncbigene:4199	downregulates
ncbigene:5894	ncbigene:2782	interacts
ncbigene:23412	ncbigene:983	interacts
ncbigene:150684	ncbigene:65109	interacts
ncbigene:1520	ncbigene:7189	interacts
ncbigene:1869	ncbigene:1981	interacts
ncbigene:5157	ncbigene:6654	interacts
ncbigene:6187	ncbigene:4633	interacts
ncbigene:221035	ncbigene:26267	interacts
ncbigene:192669	ncbigene:7409	interacts
ncbigene:129401	ncbigene:2066	interacts
ncbigene:6772	ncbigene:79109	interacts
ncbigene:11004	ncbigene:3581	interacts
pubchem.compound:60149	ncbigene:5588	interacts
ncbigene:3552	ncbigene:192670	interacts
ncbigene:55970	ncbigene:100126337	interacts
ncbigene:7477	ncbigene:6203	interacts
ncbigene:1437	ncbigene:5933	interacts
ncbigene:6927	ncbigene:3581	interacts
ncbigene:221955	ncbigene:2792	interacts
ncbigene:5600	ncbigene:11186	interacts
ncbigene:355	ncbigene:8503	interacts
ncbigene:29882	ncbigene:399694	interacts
ncbigene:5580	ncbigene:10403	interacts
ncbigene:7098	ncbigene:109	interacts
ncbigene:81327	ncbigene:11004	interacts
ncbigene:5566	ncbigene:7265	interacts
ncbigene:9241	ncbigene:340156	interacts
ncbigene:148	ncbigene:5566	interacts
ncbigene:3440	ncbigene:22808	interacts
pubchem.compound:3961	ncbigene:26268	interacts
ncbigene:59345	ncbigene:2177	interacts
ncbigene:3716	ncbigene:8737	interacts
ncbigene:3481	ncbigene:23030	interacts
ncbigene:6604	ncbigene:5581	interacts
ncbigene:3630	ncbigene:5524	upregulates
ncbigene:5291	ncbigene:117	interacts
ncbigene:6249	ncbigene:382	interacts
ncbigene:57122	ncbigene:2317	interacts
ncbigene:23279	ncbigene:2773	interacts
ncbigene:57121	ncbigene:10413	interacts
ncbigene:84085	ncbigene:2788	interacts
ncbigene:7311	ncbigene:9939	interacts
ncbigene:816	ncbigene:27341	interacts
ncbigene:2081	ncbigene:5525	interacts
ncbigene:6232	ncbigene:8503	interacts
ncbigene:10724	ncbigene:7545	interacts
ncbigene:2870	ncbigene:5516	interacts
ncbigene:55970	ncbigene:1399	interacts
ncbigene:5159	ncbigene:81930	interacts
ncbigene:140735	ncbigene:8224	upregulates
ncbigene:2357	ncbigene:7157	interacts
ncbigene:7481	ncbigene:84271	interacts
ncbigene:998	ncbigene:2774	interacts
ncbigene:801	ncbigene:3587	interacts
ncbigene:3301	ncbigene:79324	interacts
ncbigene:65055	ncbigene:1969	downregulates
ncbigene:91582	ncbigene:2251	interacts
ncbigene:5501	ncbigene:2147	interacts
ncbigene:9241	ncbigene:51808	interacts
ncbigene:3952	ncbigene:26168	upregulates
ncbigene:255626	ncbigene:2277	interacts
pubchem.compound:31703	ncbigene:2651	interacts
ncbigene:2786	ncbigene:54908	interacts
ncbigene:1545	ncbigene:3558	upregulates
ncbigene:2934	ncbigene:56288	interacts
ncbigene:10369	ncbigene:8323	interacts
ncbigene:9978	ncbigene:5293	interacts
ncbigene:2911	ncbigene:2774	interacts
ncbigene:9464	ncbigene:440093	downregulates
ncbigene:1364	ncbigene:79902	interacts
ncbigene:26281	ncbigene:2547	interacts
ncbigene:79172	ncbigene:392376	interacts
ncbigene:5595	ncbigene:125963	interacts
ncbigene:114609	ncbigene:8945	interacts
ncbigene:6861	ncbigene:81617	interacts
ncbigene:51308	ncbigene:29896	interacts
ncbigene:9241	ncbigene:26986	interacts
ncbigene:151648	ncbigene:1524	interacts
ncbigene:11130	ncbigene:3955	interacts
ncbigene:701	ncbigene:138803	interacts
ncbigene:5465	ncbigene:79862	interacts
ncbigene:832	ncbigene:5506	interacts
ncbigene:282616	ncbigene:29107	interacts
ncbigene:283694	ncbigene:27113	interacts
ncbigene:5595	ncbigene:4296	interacts
ncbigene:51378	ncbigene:2736	interacts
ncbigene:3091	ncbigene:1058	interacts
ncbigene:4773	ncbigene:5894	interacts
ncbigene:150684	ncbigene:335	interacts
ncbigene:208	ncbigene:3551	interacts
ncbigene:4303	ncbigene:5822	interacts
ncbigene:8331	ncbigene:5528	interacts
ncbigene:7529	ncbigene:3315	interacts
ncbigene:6915	ncbigene:3845	interacts
ncbigene:23279	ncbigene:5433	interacts
ncbigene:55706	ncbigene:3572	interacts
ncbigene:5770	ncbigene:6249	interacts
ncbigene:25936	ncbigene:80152	interacts
ncbigene:865	ncbigene:10317	upregulates
ncbigene:80152	ncbigene:55336	interacts
ncbigene:57122	ncbigene:5562	interacts
ncbigene:219464	ncbigene:28991	interacts
ncbigene:84699	ncbigene:9166	interacts
ncbigene:23014	ncbigene:3159	interacts
ncbigene:10726	ncbigene:699	interacts
ncbigene:26224	ncbigene:10890	interacts
pubchem.compound:5284616	ncbigene:5903	interacts
ncbigene:127074	ncbigene:125	interacts
ncbigene:4790	ncbigene:80776	interacts
ncbigene:6187	ncbigene:8658	interacts
ncbigene:1943	ncbigene:2784	interacts
ncbigene:4602	ncbigene:5595	interacts
ncbigene:79980	ncbigene:138882	interacts
ncbigene:51122	ncbigene:5568	interacts
ncbigene:2788	ncbigene:219484	interacts
ncbigene:8086	ncbigene:2697	interacts
ncbigene:3665	ncbigene:2810	interacts
ncbigene:10699	ncbigene:1960	interacts
